discriminant,regime_code,x,sigma,diffusion,U_geom,U_fin,U_eff
1.734723475976807094e-18,0.000000000000000000e+00,1.229999999999999538e+00,3.881289999999999463e-01,7.532206032049998390e-02,-3.881290000000000781e-03,3.607685257388246192e-02,3.219556257388245940e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.237499999999999822e+00,3.890640624999999742e-01,7.568542236450194471e-02,-3.890640624999999568e-03,3.614715645819122081e-02,3.225651583319122384e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.245000000000000107e+00,3.900002500000000483e-01,7.605009750003126345e-02,-3.900002499999998505e-03,3.621798103961292037e-02,3.231797853961292100e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.252499999999999503e+00,3.909375624999999466e-01,7.641608888672067612e-02,-3.909375624999997592e-03,3.628932555942532973e-02,3.237994993442533387e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.259999999999999787e+00,3.918760000000000021e-01,7.678339968800000637e-02,-3.918760000000000299e-03,3.636118927341691620e-02,3.244242927341691590e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.267500000000000071e+00,3.928155624999999929e-01,7.715203307109569364e-02,-3.928155624999998818e-03,3.643357145175433326e-02,3.250541582675433444e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.274999999999999467e+00,3.937562499999999188e-01,7.752199220703122340e-02,-3.937562499999998356e-03,3.650647137885149052e-02,3.256890887885148522e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.282499999999999751e+00,3.946980624999999465e-01,7.789328027062693283e-02,-3.946980624999998910e-03,3.657988835323991439e-02,3.263290772823991548e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.290000000000000036e+00,3.956410000000000204e-01,7.826590044050001083e-02,-3.956410000000002217e-03,3.665382168744058672e-02,3.269741168744057930e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.297499999999999432e+00,3.965850624999999186e-01,7.863985589906441476e-02,-3.965850624999999602e-03,3.672827070783712261e-02,3.276242008283711954e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.304999999999999716e+00,3.975302499999999739e-01,7.901514983253124513e-02,-3.975302499999999739e-03,3.680323475455041238e-02,3.282793225455041264e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.312500000000000000e+00,3.984765625000000200e-01,7.939178543090820439e-02,-3.984765624999999159e-03,3.687871318131444309e-02,3.289394755631444567e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.320000000000000284e+00,3.994240000000000568e-01,7.976976588800002710e-02,-3.994240000000001331e-03,3.695470535535367446e-02,3.296046535535367139e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.327499999999999680e+00,4.003725624999999733e-01,8.014909440140818853e-02,-4.003725624999997582e-03,3.703121065726155958e-02,3.302748503226156374e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.334999999999999964e+00,4.013222499999999915e-01,8.052977417253125159e-02,-4.013222500000000054e-03,3.710822848088053683e-02,3.309500598088054024e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.342500000000000249e+00,4.022730625000000559e-01,8.091180840656447826e-02,-4.022730625000001808e-03,3.718575823318306939e-02,3.316302760818306411e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.349999999999999645e+00,4.032249999999999446e-01,8.129520031249998224e-02,-4.032250000000001111e-03,3.726379933415426005e-02,3.323154933415425893e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.357499999999999929e+00,4.041780624999999905e-01,8.167995310312695101e-02,-4.041780624999999696e-03,3.734235121667553448e-02,3.330057059167553651e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.365000000000000213e+00,4.051322500000000826e-01,8.206606999503128497e-02,-4.051322500000002769e-03,3.742141332640958051e-02,3.337009082640958468e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.372499999999999609e+00,4.060875624999999434e-01,8.245355420859568074e-02,-4.060875624999999919e-03,3.750098512168657111e-02,3.344010949668657640e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.379999999999999893e+00,4.070439999999999614e-01,8.284240896799997811e-02,-4.070439999999999822e-03,3.758106607339165017e-02,3.351062607339165555e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.387500000000000178e+00,4.080015625000000257e-01,8.323263750122071591e-02,-4.080015625000000742e-03,3.766165566485348698e-02,3.358164003985348450e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.394999999999999574e+00,4.089602499999999141e-01,8.362424304003121533e-02,-4.089602500000000945e-03,3.774275339173407962e-02,3.365315089173407520e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.402499999999999858e+00,4.099200625000000153e-01,8.401722882000195458e-02,-4.099200624999998696e-03,3.782435876191984903e-02,3.372515813691984859e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.410000000000000142e+00,4.108810000000000517e-01,8.441159808050002766e-02,-4.108810000000002668e-03,3.790647129541366289e-02,3.379766129541365849e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.417499999999999538e+00,4.118430624999999123e-01,8.480735406468942195e-02,-4.118430624999998985e-03,3.798909052422820565e-02,3.387065989922820319e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.424999999999999822e+00,4.128062499999999857e-01,8.520450001953124020e-02,-4.128062499999998053e-03,3.807221599228044484e-02,3.394415349228045026e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.432500000000000107e+00,4.137705624999999943e-01,8.560303919578320098e-02,-4.137705624999999873e-03,3.815584725528704119e-02,3.401814163028704652e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.439999999999999503e+00,4.147359999999999380e-01,8.600297484799997172e-02,-4.147359999999999242e-03,3.823998388066119497e-02,3.409262388066119226e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.447499999999999787e+00,4.157025624999999835e-01,8.640431023453319648e-02,-4.157025624999999627e-03,3.832462544741023491e-02,3.416759982241023702e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.455000000000000071e+00,4.166702500000000198e-01,8.680704861753126000e-02,-4.166702500000002765e-03,3.840977154603456012e-02,3.424306904603455215e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.462499999999999467e+00,4.176390624999999357e-01,8.721119326293942653e-02,-4.176390624999996512e-03,3.849542177842745633e-02,3.431903115342746502e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.469999999999999751e+00,4.186090000000000089e-01,8.761674744050000629e-02,-4.186089999999999950e-03,3.858157575777615422e-02,3.439548575777615080e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.477500000000000036e+00,4.195800625000000172e-01,8.802371442375196697e-02,-4.195800625000002670e-03,3.866823310846376205e-02,3.447243248346375938e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.484999999999999432e+00,4.205522499999999608e-01,8.843209749003123898e-02,-4.205522499999999469e-03,3.875539346597226681e-02,3.454987096597227081e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.492499999999999716e+00,4.215255624999999506e-01,8.884189992047068773e-02,-4.215255625000000755e-03,3.884305647678670120e-02,3.462780085178670392e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.500000000000000000e+00,4.224999999999999867e-01,8.925312499999998872e-02,-4.224999999999999589e-03,3.893122179830012242e-02,3.470622179830012283e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.507499999999999396e+00,4.234755624999999579e-01,8.966577601734568304e-02,-4.234755625000001175e-03,3.901988909871969419e-02,3.478513347371969822e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.514999999999999680e+00,4.244522499999999754e-01,9.007985626503123289e-02,-4.244522500000000309e-03,3.910905805697369869e-02,3.486453555697369838e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.522499999999999964e+00,4.254300624999999836e-01,9.049536903937695220e-02,-4.254300625000000460e-03,3.919872836261963089e-02,3.494442773761963217e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.530000000000000249e+00,4.264090000000000380e-01,9.091231764050002051e-02,-4.264090000000001629e-03,3.928889971575306311e-02,3.502480971575305801e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.537499999999999645e+00,4.273890624999999721e-01,9.133070537231444130e-02,-4.273890624999998611e-03,3.937957182691767533e-02,3.510568120191767671e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.544999999999999929e+00,4.283702500000000080e-01,9.175053554253125021e-02,-4.283702500000000080e-03,3.947074441701610426e-02,3.518704191701610418e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.552500000000000213e+00,4.293525625000000345e-01,9.217181146265822356e-02,-4.293525625000000831e-03,3.956241721722171534e-02,3.526889159222171277e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.559999999999999609e+00,4.303359999999999408e-01,9.259453644799997551e-02,-4.303360000000000865e-03,3.965458996889129062e-02,3.535122996889129149e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.567499999999999893e+00,4.313205625000000043e-01,9.301871381765820790e-02,-4.313205625000000182e-03,3.974726242347875749e-02,3.543405679847876077e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.575000000000000178e+00,4.323062500000000030e-01,9.344434689453125220e-02,-4.323062500000000516e-03,3.984043434244957660e-02,3.551737184244958129e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.582499999999999574e+00,4.332930624999999925e-01,9.387143900531444429e-02,-4.332930624999998398e-03,3.993410549719629554e-02,3.560117487219630061e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.589999999999999858e+00,4.342810000000000281e-01,9.429999348050001340e-02,-4.342810000000000767e-03,4.002827566895472006e-02,3.568546566895471756e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.597500000000000142e+00,4.352700624999999990e-01,9.473001365437695720e-02,-4.352700625000000684e-03,4.012294464872109834e-02,3.577024402372110112e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.604999999999999538e+00,4.362602499999999606e-01,9.516150286503123612e-02,-4.362602499999999883e-03,4.021811223717018657e-02,3.585550973717018669e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.612499999999999822e+00,4.372515624999999684e-01,9.559446445434569006e-02,-4.372515625000000100e-03,4.031377824457403614e-02,3.594126261957403257e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.620000000000000107e+00,4.382440000000000779e-01,9.602890176800003841e-02,-4.382440000000001334e-03,4.040994249072175915e-02,3.602750249072175781e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.627499999999999503e+00,4.392375624999999006e-01,9.646481815547065797e-02,-4.392375625000000117e-03,4.050660480483993242e-02,3.611422917983993230e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.634999999999999787e+00,4.402322499999999916e-01,9.690221697003124912e-02,-4.402322500000001651e-03,4.060376502551410471e-02,3.620144252551410480e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.642500000000000071e+00,4.412280625000000178e-01,9.734110156875196151e-02,-4.412280625000000733e-03,4.070142300061081742e-02,3.628914237561081668e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.649999999999999467e+00,4.422249999999999237e-01,9.778147531249996305e-02,-4.422250000000000833e-03,4.079957858720061059e-02,3.637732858720060802e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.657499999999999751e+00,4.432230624999999868e-01,9.822334156593945376e-02,-4.432230625000000215e-03,4.089823165148181311e-02,3.646600102648181463e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.665000000000000036e+00,4.442222500000000407e-01,9.866670369753126335e-02,-4.442222500000000615e-03,4.099738206870490870e-02,3.655515956870490635e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.672499999999999432e+00,4.452225624999999187e-01,9.911156507953317041e-02,-4.452225624999998563e-03,4.109702972309803304e-02,3.664480409809803274e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.679999999999999716e+00,4.462239999999999540e-01,9.955792908799998564e-02,-4.462240000000000997e-03,4.119717450779292189e-02,3.673493450779292263e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.687500000000000000e+00,4.472265625000000355e-01,1.000057991027832188e-01,-4.472265625000000980e-03,4.129781632475174741e-02,3.682555069975174122e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.694999999999999396e+00,4.482302499999999412e-01,1.004551785075312176e-01,-4.482302499999996775e-03,4.139895508469468299e-02,3.691665258469468969e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.702499999999999680e+00,4.492350625000000042e-01,1.009060706896894588e-01,-4.492350625000002262e-03,4.150059070702826619e-02,3.700824008202826393e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.709999999999999964e+00,4.502410000000000023e-01,1.013584790405000075e-01,-4.502410000000000093e-03,4.160272311977432358e-02,3.710031311977432522e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.717500000000000249e+00,4.512480625000000467e-01,1.018124069550019745e-01,-4.512480625000000675e-03,4.170535225949982550e-02,3.719287163449983002e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.724999999999999645e+00,4.522562499999999708e-01,1.022678578320312393e-01,-4.522562500000000540e-03,4.180847807124735138e-02,3.728591557124735084e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.732499999999999929e+00,4.532655625000000521e-01,1.027248350742207272e-01,-4.532655624999999688e-03,4.191210050846622126e-02,3.737944488346622157e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.740000000000000213e+00,4.542760000000000131e-01,1.031833420880000074e-01,-4.542759999999998119e-03,4.201621953294439049e-02,3.747345953294439064e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.747499999999999609e+00,4.552875624999999649e-01,1.036433822835956808e-01,-4.552875625000001036e-03,4.212083511474103842e-02,3.756795948974103738e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.754999999999999893e+00,4.563002499999999628e-01,1.041049590750312281e-01,-4.563002499999999767e-03,4.222594723211983009e-02,3.766294473211982685e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.762500000000000178e+00,4.573140625000000625e-01,1.045680758801269816e-01,-4.573140625000001250e-03,4.233155587148279553e-02,3.775841524648279601e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.769999999999999574e+00,4.583289999999999864e-01,1.050327361205000004e-01,-4.583289999999998546e-03,4.243766102730493761e-02,3.785437102730494080e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.777499999999999858e+00,4.593450624999999565e-01,1.054989432215644313e-01,-4.593450624999996859e-03,4.254426270206952687e-02,3.795081207706953175e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.785000000000000142e+00,4.603622500000000284e-01,1.059667006125312588e-01,-4.603622500000001394e-03,4.265136090620400000e-02,3.804773840620399861e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.792499999999999538e+00,4.613805624999999244e-01,1.064360117264081668e-01,-4.613805624999996538e-03,4.275895565801643428e-02,3.814515003301643947e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.799999999999999822e+00,4.623999999999999777e-01,1.069068799999999958e-01,-4.624000000000003108e-03,4.286704698363286159e-02,3.824304698363285848e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.807500000000000107e+00,4.634205625000000217e-01,1.073793088739082163e-01,-4.634205624999998552e-03,4.297563491693497800e-02,3.834142929193498639e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.814999999999999503e+00,4.644422499999999454e-01,1.078533017925312198e-01,-4.644422499999996748e-03,4.308471949949867208e-02,3.844029699949867707e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.822499999999999787e+00,4.654650624999999708e-01,1.083288622040644439e-01,-4.654650625000002900e-03,4.319430078053307365e-02,3.853965015553306728e-02
1.734723475976807094e-18,0.000000000000000000e+00,1.830000000000000071e+00,4.664890000000000425e-01,1.088059935605000250e-01,-4.664890000000001397e-03,4.330437881682021317e-02,3.863948881682020831e-02
